"","B_COUNTRY_ALPHA","Q28","Q29","Q30","Q31","Q32","Q260","Q262","cultural_region"
"3080","AUS",2,2,2,2,1,1,47,"English_Speaking"
"3081","AUS",2,2,2,2,1,2,38,"English_Speaking"
"3082","AUS",2,2,2,2,2,2,53,"English_Speaking"
"3083","AUS",2,2,2,2,1,2,51,"English_Speaking"
"3084","AUS",2,2,2,2,2,2,28,"English_Speaking"
"3085","AUS",2,2,2,2,1,1,57,"English_Speaking"
"3086","AUS",2,2,2,2,2,2,72,"English_Speaking"
"3087","AUS",2,2,2,2,2,2,57,"English_Speaking"
"3088","AUS",2,2,2,2,1,2,48,"English_Speaking"
"3089","AUS",2,2,2,2,1,1,37,"English_Speaking"
"3090","AUS",1,2,2,2,2,1,78,"English_Speaking"
"3091","AUS",2,2,2,2,1,2,62,"English_Speaking"
"3092","AUS",2,2,2,2,2,2,69,"English_Speaking"
"3093","AUS",2,2,2,2,2,1,62,"English_Speaking"
"3094","AUS",2,2,2,2,2,2,75,"English_Speaking"
"3095","AUS",1,2,2,2,1,2,55,"English_Speaking"
"3096","AUS",2,1,2,2,2,2,33,"English_Speaking"
"3097","AUS",2,2,2,2,2,2,71,"English_Speaking"
"3098","AUS",1,1,2,2,2,2,35,"English_Speaking"
"3099","AUS",1,2,2,2,2,1,76,"English_Speaking"
"3100","AUS",2,2,2,2,1,2,38,"English_Speaking"
"3101","AUS",2,2,2,2,2,1,66,"English_Speaking"
"3102","AUS",2,1,2,1,2,1,67,"English_Speaking"
"3103","AUS",2,2,2,2,2,2,40,"English_Speaking"
"3104","AUS",2,2,2,2,1,2,29,"English_Speaking"
"3105","AUS",2,2,2,2,1,1,75,"English_Speaking"
"3106","AUS",2,2,2,2,2,2,33,"English_Speaking"
"3107","AUS",2,2,2,2,2,1,80,"English_Speaking"
"3108","AUS",1,2,2,2,1,1,68,"English_Speaking"
"3109","AUS",1,2,2,2,2,2,33,"English_Speaking"
"3110","AUS",2,2,2,2,1,2,60,"English_Speaking"
"3111","AUS",2,1,1,1,1,1,45,"English_Speaking"
"3112","AUS",2,2,2,2,1,1,69,"English_Speaking"
"3113","AUS",2,2,2,2,2,1,77,"English_Speaking"
"3114","AUS",1,1,2,1,2,1,47,"English_Speaking"
"3115","AUS",2,2,2,2,1,2,42,"English_Speaking"
"3116","AUS",2,2,2,2,1,2,37,"English_Speaking"
"3117","AUS",2,2,2,2,2,1,60,"English_Speaking"
"3118","AUS",2,2,2,2,2,1,43,"English_Speaking"
"3119","AUS",2,1,2,2,1,2,85,"English_Speaking"
"3120","AUS",2,2,2,2,2,2,55,"English_Speaking"
"3121","AUS",1,1,2,1,2,1,67,"English_Speaking"
"3122","AUS",2,2,2,2,1,1,64,"English_Speaking"
"3123","AUS",2,2,2,2,2,2,43,"English_Speaking"
"3124","AUS",2,2,2,2,2,1,58,"English_Speaking"
"3125","AUS",2,2,2,2,1,2,29,"English_Speaking"
"3126","AUS",1,1,2,1,2,1,67,"English_Speaking"
"3127","AUS",2,2,2,2,1,2,50,"English_Speaking"
"3128","AUS",2,2,2,2,2,2,30,"English_Speaking"
"3129","AUS",2,2,2,2,1,1,51,"English_Speaking"
"3130","AUS",1,2,2,2,2,1,32,"English_Speaking"
"3131","AUS",1,1,2,2,2,1,75,"English_Speaking"
"3132","AUS",2,2,2,2,2,1,83,"English_Speaking"
"3133","AUS",1,2,2,2,2,1,65,"English_Speaking"
"3134","AUS",1,2,2,2,2,1,55,"English_Speaking"
"3135","AUS",2,2,2,2,1,2,76,"English_Speaking"
"3136","AUS",2,1,2,2,2,1,65,"English_Speaking"
"3137","AUS",2,2,2,2,2,1,91,"English_Speaking"
"3138","AUS",2,1,2,2,2,2,80,"English_Speaking"
"3139","AUS",2,2,2,2,1,2,50,"English_Speaking"
"3140","AUS",2,2,2,2,2,2,55,"English_Speaking"
"3141","AUS",2,2,2,2,1,2,45,"English_Speaking"
"3142","AUS",2,2,2,2,2,1,72,"English_Speaking"
"3143","AUS",2,2,2,2,2,1,45,"English_Speaking"
"3144","AUS",1,1,2,1,1,2,42,"English_Speaking"
"3145","AUS",1,2,2,2,2,1,74,"English_Speaking"
"3146","AUS",1,2,2,2,2,1,42,"English_Speaking"
"3147","AUS",2,2,2,2,1,2,47,"English_Speaking"
"3148","AUS",2,2,2,2,1,1,26,"English_Speaking"
"3149","AUS",2,2,2,2,2,1,63,"English_Speaking"
"3150","AUS",2,2,2,2,2,2,27,"English_Speaking"
"3151","AUS",2,2,2,2,1,1,42,"English_Speaking"
"3152","AUS",2,2,2,2,2,2,35,"English_Speaking"
"3153","AUS",2,2,2,2,2,2,32,"English_Speaking"
"3154","AUS",2,1,2,1,2,2,49,"English_Speaking"
"3155","AUS",1,2,2,2,1,1,60,"English_Speaking"
"3156","AUS",2,2,2,2,2,1,63,"English_Speaking"
"3157","AUS",1,2,2,2,2,1,58,"English_Speaking"
"3158","AUS",2,2,2,2,1,2,45,"English_Speaking"
"3159","AUS",1,2,2,2,2,2,32,"English_Speaking"
"3160","AUS",1,2,2,2,2,2,50,"English_Speaking"
"3161","AUS",2,2,2,2,2,1,77,"English_Speaking"
"3162","AUS",2,2,2,1,2,1,82,"English_Speaking"
"3163","AUS",2,1,2,1,2,1,35,"English_Speaking"
"3164","AUS",2,2,2,2,2,1,66,"English_Speaking"
"3165","AUS",2,2,2,2,2,2,62,"English_Speaking"
"3166","AUS",1,2,2,2,2,2,93,"English_Speaking"
"3167","AUS",2,2,2,2,1,1,58,"English_Speaking"
"3168","AUS",2,2,2,2,1,2,65,"English_Speaking"
"3169","AUS",2,2,2,2,1,2,53,"English_Speaking"
"3170","AUS",2,2,2,2,2,2,64,"English_Speaking"
"3171","AUS",2,2,2,2,2,2,76,"English_Speaking"
"3172","AUS",2,1,2,2,2,2,56,"English_Speaking"
"3173","AUS",2,2,2,2,2,2,68,"English_Speaking"
"3174","AUS",2,2,2,2,1,2,61,"English_Speaking"
"3175","AUS",2,2,2,2,1,1,42,"English_Speaking"
"3176","AUS",2,2,2,2,2,2,40,"English_Speaking"
"3177","AUS",2,2,2,2,2,2,79,"English_Speaking"
"3178","AUS",2,2,2,2,1,2,68,"English_Speaking"
"3179","AUS",2,2,2,2,1,1,65,"English_Speaking"
"3180","AUS",1,1,1,1,2,1,61,"English_Speaking"
"3181","AUS",2,2,2,2,1,2,43,"English_Speaking"
"3182","AUS",2,2,2,2,1,2,47,"English_Speaking"
"3183","AUS",2,2,2,2,2,2,39,"English_Speaking"
"3184","AUS",1,2,2,2,2,1,29,"English_Speaking"
"3185","AUS",2,2,2,2,2,2,31,"English_Speaking"
"3186","AUS",2,2,2,2,2,1,62,"English_Speaking"
"3187","AUS",2,2,2,2,2,2,29,"English_Speaking"
"3188","AUS",2,2,2,2,1,2,39,"English_Speaking"
"3189","AUS",2,2,2,2,2,1,55,"English_Speaking"
"3190","AUS",2,2,2,2,1,2,39,"English_Speaking"
"3191","AUS",1,2,2,2,2,1,67,"English_Speaking"
"3192","AUS",2,2,2,2,2,1,61,"English_Speaking"
"3193","AUS",2,2,2,2,1,2,27,"English_Speaking"
"3194","AUS",2,2,2,2,2,2,38,"English_Speaking"
"3195","AUS",2,2,2,2,2,1,53,"English_Speaking"
"3196","AUS",2,2,2,2,2,2,69,"English_Speaking"
"3197","AUS",1,2,2,2,2,2,80,"English_Speaking"
"3198","AUS",1,1,1,1,2,2,60,"English_Speaking"
"3199","AUS",2,2,2,2,1,2,48,"English_Speaking"
"3200","AUS",2,2,2,2,1,2,65,"English_Speaking"
"3201","AUS",2,2,2,2,1,2,29,"English_Speaking"
"3202","AUS",2,2,2,2,2,2,60,"English_Speaking"
"3203","AUS",2,2,2,2,1,2,65,"English_Speaking"
"3204","AUS",2,2,2,2,1,2,66,"English_Speaking"
"3205","AUS",2,1,2,2,2,2,92,"English_Speaking"
"3206","AUS",2,2,2,2,1,2,51,"English_Speaking"
"3207","AUS",2,2,2,2,1,1,65,"English_Speaking"
"3208","AUS",2,2,2,2,1,1,57,"English_Speaking"
"3209","AUS",2,2,2,2,1,2,45,"English_Speaking"
"3210","AUS",2,1,2,1,1,1,68,"English_Speaking"
"3211","AUS",2,2,2,2,2,2,70,"English_Speaking"
"3212","AUS",2,2,2,2,1,2,33,"English_Speaking"
"3213","AUS",1,2,2,2,2,1,73,"English_Speaking"
"3214","AUS",2,2,2,2,2,2,41,"English_Speaking"
"3215","AUS",2,1,1,1,2,1,25,"English_Speaking"
"3216","AUS",2,2,2,2,2,2,54,"English_Speaking"
"3217","AUS",2,2,2,2,2,2,44,"English_Speaking"
"3218","AUS",2,2,2,2,2,1,66,"English_Speaking"
"3219","AUS",1,1,2,2,1,1,75,"English_Speaking"
"3220","AUS",2,2,2,2,2,1,73,"English_Speaking"
"3221","AUS",2,2,2,2,2,2,45,"English_Speaking"
"3222","AUS",2,2,2,2,1,2,57,"English_Speaking"
"3223","AUS",2,2,2,2,2,1,67,"English_Speaking"
"3224","AUS",2,2,2,2,2,2,53,"English_Speaking"
"3225","AUS",2,2,2,2,2,1,66,"English_Speaking"
"3226","AUS",2,2,2,2,1,2,48,"English_Speaking"
"3227","AUS",1,2,2,2,2,2,58,"English_Speaking"
"3228","AUS",2,2,2,2,1,2,36,"English_Speaking"
"3229","AUS",2,2,2,2,2,2,24,"English_Speaking"
"3230","AUS",2,2,2,2,2,2,68,"English_Speaking"
"3231","AUS",2,2,2,2,2,2,73,"English_Speaking"
"3232","AUS",1,1,2,2,2,1,38,"English_Speaking"
"3233","AUS",2,1,2,1,2,2,27,"English_Speaking"
"3234","AUS",2,2,2,2,1,2,41,"English_Speaking"
"3235","AUS",2,2,2,2,1,1,59,"English_Speaking"
"3236","AUS",2,2,2,2,2,1,84,"English_Speaking"
"3237","AUS",2,2,2,2,2,2,73,"English_Speaking"
"3238","AUS",2,2,2,2,1,1,69,"English_Speaking"
"3239","AUS",2,2,2,2,2,2,67,"English_Speaking"
"3240","AUS",2,2,2,2,2,2,64,"English_Speaking"
"3241","AUS",2,2,2,2,2,2,32,"English_Speaking"
"3242","AUS",2,2,2,2,2,2,40,"English_Speaking"
"3243","AUS",2,2,2,2,1,1,58,"English_Speaking"
"3244","AUS",2,2,2,2,2,1,74,"English_Speaking"
"3245","AUS",2,2,2,2,1,1,42,"English_Speaking"
"3246","AUS",1,1,2,1,2,2,64,"English_Speaking"
"3247","AUS",2,2,2,2,2,1,58,"English_Speaking"
"3248","AUS",2,2,2,2,2,2,64,"English_Speaking"
"3249","AUS",1,2,2,1,2,2,78,"English_Speaking"
"3250","AUS",1,2,2,2,1,2,54,"English_Speaking"
"3251","AUS",2,2,2,2,2,2,49,"English_Speaking"
"3252","AUS",2,2,2,2,2,2,31,"English_Speaking"
"3253","AUS",1,2,2,2,2,1,71,"English_Speaking"
"3254","AUS",2,1,2,1,2,1,51,"English_Speaking"
"3255","AUS",2,2,2,2,2,2,41,"English_Speaking"
"3256","AUS",1,1,2,1,2,1,58,"English_Speaking"
"3257","AUS",2,1,2,2,2,1,64,"English_Speaking"
"3258","AUS",2,2,2,2,2,1,34,"English_Speaking"
"3259","AUS",2,2,2,2,1,2,57,"English_Speaking"
"3260","AUS",1,2,2,2,1,1,32,"English_Speaking"
"3261","AUS",2,2,2,2,1,2,28,"English_Speaking"
"3262","AUS",2,2,2,2,1,2,54,"English_Speaking"
"3263","AUS",2,2,2,2,2,2,52,"English_Speaking"
"3264","AUS",1,2,2,2,2,2,59,"English_Speaking"
"3265","AUS",2,2,2,2,1,2,47,"English_Speaking"
"3266","AUS",1,2,2,2,2,1,60,"English_Speaking"
"3267","AUS",2,2,2,2,2,2,40,"English_Speaking"
"3268","AUS",2,2,2,2,1,2,42,"English_Speaking"
"3269","AUS",2,2,2,2,1,1,49,"English_Speaking"
"3270","AUS",2,2,2,2,2,2,65,"English_Speaking"
"3271","AUS",2,2,2,2,2,1,42,"English_Speaking"
"3272","AUS",2,2,2,2,1,1,79,"English_Speaking"
"3273","AUS",2,2,2,2,1,2,63,"English_Speaking"
"3274","AUS",1,2,2,2,1,2,70,"English_Speaking"
"3275","AUS",2,2,2,2,2,2,38,"English_Speaking"
"3276","AUS",1,2,2,2,1,2,55,"English_Speaking"
"3277","AUS",1,1,2,1,2,2,33,"English_Speaking"
"3278","AUS",2,2,2,2,2,2,51,"English_Speaking"
"3279","AUS",2,2,2,2,2,1,68,"English_Speaking"
"3280","AUS",1,2,2,2,1,1,71,"English_Speaking"
"3281","AUS",2,2,2,2,2,1,62,"English_Speaking"
"3282","AUS",2,2,2,2,2,2,33,"English_Speaking"
"3283","AUS",2,1,2,1,2,1,85,"English_Speaking"
"3284","AUS",2,2,2,2,2,2,44,"English_Speaking"
"3285","AUS",1,1,1,1,2,1,78,"English_Speaking"
"3286","AUS",2,2,2,2,2,2,17,"English_Speaking"
"3287","AUS",2,2,2,2,2,2,29,"English_Speaking"
"3288","AUS",2,2,2,2,2,2,52,"English_Speaking"
"3289","AUS",1,2,2,2,1,2,57,"English_Speaking"
"3290","AUS",2,2,2,2,2,2,63,"English_Speaking"
"3291","AUS",2,2,2,2,2,2,55,"English_Speaking"
"3292","AUS",2,2,2,2,2,2,64,"English_Speaking"
"3293","AUS",2,2,2,2,2,2,57,"English_Speaking"
"3294","AUS",2,1,2,2,2,2,62,"English_Speaking"
"3295","AUS",2,2,2,2,1,2,52,"English_Speaking"
"3296","AUS",1,2,2,2,1,2,56,"English_Speaking"
"3297","AUS",1,2,2,2,2,1,53,"English_Speaking"
"3298","AUS",2,2,2,2,2,1,43,"English_Speaking"
"3299","AUS",1,2,2,1,2,1,46,"English_Speaking"
"3300","AUS",1,2,2,2,1,2,39,"English_Speaking"
"3301","AUS",2,2,2,2,1,2,32,"English_Speaking"
"3302","AUS",1,1,2,1,2,1,62,"English_Speaking"
"3303","AUS",1,2,2,2,2,2,29,"English_Speaking"
"3304","AUS",2,2,2,2,1,1,60,"English_Speaking"
"3305","AUS",2,2,2,2,2,2,67,"English_Speaking"
"3306","AUS",1,2,2,2,2,1,22,"English_Speaking"
"3307","AUS",2,2,2,2,2,2,65,"English_Speaking"
"3308","AUS",2,2,2,2,1,1,47,"English_Speaking"
"3309","AUS",1,2,1,1,2,1,91,"English_Speaking"
"3310","AUS",2,2,2,2,1,2,34,"English_Speaking"
"3311","AUS",1,2,2,1,1,1,57,"English_Speaking"
"3312","AUS",1,2,2,2,1,2,61,"English_Speaking"
"3313","AUS",2,2,2,2,2,2,38,"English_Speaking"
"3314","AUS",2,2,2,2,1,2,37,"English_Speaking"
"3315","AUS",2,2,2,2,1,2,55,"English_Speaking"
"3316","AUS",1,2,2,2,2,2,69,"English_Speaking"
"3317","AUS",2,2,2,2,2,2,56,"English_Speaking"
"3318","AUS",2,2,2,2,1,1,49,"English_Speaking"
"3319","AUS",2,2,2,2,2,2,25,"English_Speaking"
"3320","AUS",1,1,2,1,2,2,54,"English_Speaking"
"3321","AUS",2,2,2,2,2,1,55,"English_Speaking"
"3322","AUS",1,1,1,1,2,1,98,"English_Speaking"
"3323","AUS",2,2,2,2,1,2,85,"English_Speaking"
"3324","AUS",1,2,2,2,2,2,49,"English_Speaking"
"3325","AUS",2,2,2,2,1,1,82,"English_Speaking"
"3326","AUS",1,2,2,1,2,1,25,"English_Speaking"
"3327","AUS",2,2,2,2,2,1,30,"English_Speaking"
"3328","AUS",2,2,2,2,2,2,57,"English_Speaking"
"3329","AUS",2,2,2,2,1,2,27,"English_Speaking"
"3330","AUS",2,2,2,2,2,1,29,"English_Speaking"
"3331","AUS",2,2,2,2,2,2,35,"English_Speaking"
"3332","AUS",2,2,2,2,1,1,39,"English_Speaking"
"3333","AUS",2,2,2,2,2,2,40,"English_Speaking"
"3334","AUS",2,2,2,2,2,2,32,"English_Speaking"
"3335","AUS",2,2,2,2,2,2,55,"English_Speaking"
"3336","AUS",2,2,2,2,2,2,62,"English_Speaking"
"3337","AUS",2,2,2,2,2,1,45,"English_Speaking"
"3338","AUS",2,2,2,2,1,1,60,"English_Speaking"
"3339","AUS",2,2,2,2,2,2,35,"English_Speaking"
"3340","AUS",2,2,2,2,2,2,30,"English_Speaking"
"3341","AUS",2,2,2,2,2,2,40,"English_Speaking"
"3342","AUS",2,2,2,2,1,2,41,"English_Speaking"
"3343","AUS",2,2,2,1,2,1,42,"English_Speaking"
"3344","AUS",1,1,2,1,2,1,27,"English_Speaking"
"3345","AUS",2,2,2,2,2,1,70,"English_Speaking"
"3346","AUS",2,2,2,2,2,2,35,"English_Speaking"
"3347","AUS",2,2,2,2,2,2,25,"English_Speaking"
"3348","AUS",2,2,2,2,2,1,35,"English_Speaking"
"3349","AUS",2,2,2,2,2,1,30,"English_Speaking"
"3350","AUS",2,2,2,2,1,2,30,"English_Speaking"
"3351","AUS",1,2,2,2,2,2,64,"English_Speaking"
"3352","AUS",1,1,2,2,1,2,29,"English_Speaking"
"3353","AUS",2,2,2,2,2,2,32,"English_Speaking"
"3354","AUS",2,2,2,2,2,2,70,"English_Speaking"
"3355","AUS",2,2,2,2,1,1,50,"English_Speaking"
"3356","AUS",2,2,2,2,2,1,27,"English_Speaking"
"3357","AUS",2,1,2,2,1,1,47,"English_Speaking"
"3358","AUS",2,2,2,2,2,2,59,"English_Speaking"
"3359","AUS",2,2,2,2,1,1,22,"English_Speaking"
"3360","AUS",1,2,2,2,2,2,49,"English_Speaking"
"3361","AUS",1,2,2,2,1,1,31,"English_Speaking"
"3362","AUS",1,2,2,2,2,1,46,"English_Speaking"
"3363","AUS",1,2,2,1,2,1,49,"English_Speaking"
"3364","AUS",2,2,2,2,1,2,74,"English_Speaking"
"3365","AUS",2,2,2,2,2,2,39,"English_Speaking"
"3366","AUS",2,2,2,2,2,1,27,"English_Speaking"
"3367","AUS",2,2,2,2,2,1,51,"English_Speaking"
"3368","AUS",2,2,1,2,2,1,91,"English_Speaking"
"3369","AUS",2,2,2,2,2,1,36,"English_Speaking"
"3370","AUS",2,2,2,2,1,1,42,"English_Speaking"
"3371","AUS",2,2,2,2,2,1,37,"English_Speaking"
"3372","AUS",1,2,2,2,2,2,55,"English_Speaking"
"3373","AUS",2,2,2,2,2,2,44,"English_Speaking"
"3374","AUS",2,2,2,2,1,2,73,"English_Speaking"
"3375","AUS",1,1,1,1,2,1,72,"English_Speaking"
"3376","AUS",2,2,2,2,2,2,68,"English_Speaking"
"3377","AUS",2,2,2,2,2,2,70,"English_Speaking"
"3378","AUS",2,2,2,2,2,2,50,"English_Speaking"
"3379","AUS",1,2,2,2,1,1,54,"English_Speaking"
"3380","AUS",2,2,2,2,2,2,34,"English_Speaking"
"3381","AUS",2,2,2,2,2,2,30,"English_Speaking"
"3382","AUS",1,2,2,2,2,1,59,"English_Speaking"
"3383","AUS",2,2,2,2,2,2,75,"English_Speaking"
"3384","AUS",2,2,2,2,2,2,59,"English_Speaking"
"3385","AUS",1,2,2,2,1,1,66,"English_Speaking"
"3386","AUS",1,1,2,2,2,1,58,"English_Speaking"
"3387","AUS",2,2,2,2,1,2,79,"English_Speaking"
"3388","AUS",2,2,2,2,1,2,35,"English_Speaking"
"3389","AUS",2,2,2,2,2,2,34,"English_Speaking"
"3390","AUS",2,2,2,2,1,1,78,"English_Speaking"
"3391","AUS",2,2,2,2,2,2,57,"English_Speaking"
"3392","AUS",2,2,2,2,1,2,49,"English_Speaking"
"3393","AUS",2,2,2,2,2,1,56,"English_Speaking"
"3394","AUS",2,2,2,2,2,2,61,"English_Speaking"
"3395","AUS",2,2,2,2,2,2,63,"English_Speaking"
"3396","AUS",2,2,2,2,2,2,32,"English_Speaking"
"3397","AUS",1,2,2,2,2,2,71,"English_Speaking"
"3398","AUS",2,2,2,2,2,1,39,"English_Speaking"
"3399","AUS",2,2,2,2,2,2,57,"English_Speaking"
"3400","AUS",2,2,2,2,2,1,58,"English_Speaking"
"3401","AUS",2,2,1,1,2,1,63,"English_Speaking"
"3402","AUS",1,1,2,1,2,2,28,"English_Speaking"
"3403","AUS",2,2,2,2,1,2,50,"English_Speaking"
"3404","AUS",2,2,2,2,2,1,70,"English_Speaking"
"3405","AUS",2,2,2,2,1,2,18,"English_Speaking"
"3406","AUS",1,2,2,1,2,1,50,"English_Speaking"
"3407","AUS",2,2,2,2,2,1,37,"English_Speaking"
"3408","AUS",2,2,2,2,2,1,53,"English_Speaking"
"3409","AUS",2,2,2,2,1,2,53,"English_Speaking"
"3410","AUS",1,2,2,2,2,2,60,"English_Speaking"
"3411","AUS",1,2,2,2,2,1,72,"English_Speaking"
"3412","AUS",2,2,2,2,1,1,64,"English_Speaking"
"3413","AUS",2,2,2,2,1,1,48,"English_Speaking"
"3414","AUS",2,2,2,2,2,1,60,"English_Speaking"
"3415","AUS",1,2,2,2,1,2,24,"English_Speaking"
"3416","AUS",2,2,2,2,2,2,62,"English_Speaking"
"3417","AUS",1,2,2,2,2,2,42,"English_Speaking"
"3418","AUS",1,1,2,1,2,1,56,"English_Speaking"
"3419","AUS",2,2,2,2,1,2,83,"English_Speaking"
"3420","AUS",2,1,2,2,2,2,25,"English_Speaking"
"3421","AUS",2,2,2,2,2,2,72,"English_Speaking"
"3422","AUS",2,2,2,2,1,1,65,"English_Speaking"
"3423","AUS",2,2,2,2,1,1,26,"English_Speaking"
"3424","AUS",2,2,2,2,2,2,33,"English_Speaking"
"3425","AUS",1,1,2,2,1,2,86,"English_Speaking"
"3426","AUS",2,2,2,2,1,2,27,"English_Speaking"
"3427","AUS",1,2,2,2,2,1,91,"English_Speaking"
"3428","AUS",1,1,2,1,2,1,66,"English_Speaking"
"3429","AUS",1,1,2,1,2,1,58,"English_Speaking"
"3430","AUS",2,2,2,2,2,2,67,"English_Speaking"
"3431","AUS",1,2,2,2,2,2,50,"English_Speaking"
"3432","AUS",2,2,2,2,1,2,78,"English_Speaking"
"3433","AUS",2,2,2,2,1,2,70,"English_Speaking"
"3434","AUS",2,2,2,2,2,2,58,"English_Speaking"
"3435","AUS",2,2,2,2,2,2,62,"English_Speaking"
"3436","AUS",1,1,2,1,2,2,70,"English_Speaking"
"3437","AUS",2,2,2,2,1,2,51,"English_Speaking"
"3438","AUS",1,2,2,2,2,2,56,"English_Speaking"
"3439","AUS",1,2,2,2,1,2,43,"English_Speaking"
"3440","AUS",2,2,2,2,1,1,51,"English_Speaking"
"3441","AUS",2,1,2,2,1,2,60,"English_Speaking"
"3442","AUS",2,2,2,2,1,1,33,"English_Speaking"
"3443","AUS",2,2,2,2,2,2,69,"English_Speaking"
"3444","AUS",1,2,2,2,1,2,34,"English_Speaking"
"3445","AUS",2,2,2,2,1,2,42,"English_Speaking"
"3446","AUS",2,2,2,2,2,2,68,"English_Speaking"
"3447","AUS",2,2,2,2,2,2,77,"English_Speaking"
"3448","AUS",1,1,2,2,2,1,69,"English_Speaking"
"3449","AUS",2,2,2,2,2,2,32,"English_Speaking"
"3450","AUS",1,2,2,2,2,2,58,"English_Speaking"
"3451","AUS",2,2,2,2,2,2,38,"English_Speaking"
"3452","AUS",2,2,2,2,1,2,18,"English_Speaking"
"3453","AUS",2,2,2,2,1,1,54,"English_Speaking"
"3454","AUS",2,2,2,2,1,2,66,"English_Speaking"
"3455","AUS",2,1,2,2,2,1,66,"English_Speaking"
"3456","AUS",2,2,2,2,1,2,63,"English_Speaking"
"3457","AUS",1,1,1,1,2,1,77,"English_Speaking"
"3458","AUS",2,2,2,2,2,2,82,"English_Speaking"
"3459","AUS",2,2,2,2,2,1,24,"English_Speaking"
"3460","AUS",2,2,2,2,2,2,57,"English_Speaking"
"3461","AUS",2,2,2,2,2,2,64,"English_Speaking"
"3462","AUS",2,1,2,2,2,2,74,"English_Speaking"
"3463","AUS",2,2,2,2,1,1,55,"English_Speaking"
"3464","AUS",2,2,2,2,2,1,28,"English_Speaking"
"3465","AUS",1,2,2,2,2,1,61,"English_Speaking"
"3466","AUS",2,2,2,2,1,2,58,"English_Speaking"
"3467","AUS",2,2,2,2,1,2,81,"English_Speaking"
"3468","AUS",2,2,2,2,1,2,35,"English_Speaking"
"3469","AUS",1,2,2,2,1,2,73,"English_Speaking"
"3470","AUS",1,2,1,2,1,1,77,"English_Speaking"
"3471","AUS",2,2,2,2,1,2,63,"English_Speaking"
"3472","AUS",1,2,2,2,2,2,41,"English_Speaking"
"3473","AUS",2,2,2,2,1,2,74,"English_Speaking"
"3474","AUS",2,2,2,2,1,2,63,"English_Speaking"
"3475","AUS",2,2,2,2,1,1,56,"English_Speaking"
"3476","AUS",1,2,2,2,2,1,69,"English_Speaking"
"3477","AUS",2,2,2,2,2,1,44,"English_Speaking"
"3478","AUS",2,2,2,2,1,2,35,"English_Speaking"
"3479","AUS",2,2,2,2,2,1,47,"English_Speaking"
"3480","AUS",2,2,2,2,2,2,44,"English_Speaking"
"3481","AUS",2,2,2,2,2,1,74,"English_Speaking"
"3482","AUS",1,1,2,2,2,1,81,"English_Speaking"
"3483","AUS",2,2,2,2,1,2,62,"English_Speaking"
"3484","AUS",2,2,2,2,2,2,54,"English_Speaking"
"3485","AUS",1,2,2,2,2,2,60,"English_Speaking"
"3486","AUS",2,2,2,2,2,1,67,"English_Speaking"
"3487","AUS",2,2,2,2,1,2,52,"English_Speaking"
"3488","AUS",1,2,2,2,2,1,27,"English_Speaking"
"3489","AUS",1,2,2,2,2,2,69,"English_Speaking"
"3490","AUS",2,2,2,2,2,1,82,"English_Speaking"
"3491","AUS",1,2,2,2,2,1,77,"English_Speaking"
"3492","AUS",2,1,2,1,2,1,52,"English_Speaking"
"3493","AUS",2,2,2,2,2,2,44,"English_Speaking"
"3494","AUS",2,2,2,2,1,2,64,"English_Speaking"
"3495","AUS",2,2,2,2,2,2,74,"English_Speaking"
"3496","AUS",2,2,2,2,1,1,55,"English_Speaking"
"3497","AUS",2,1,2,2,2,1,64,"English_Speaking"
"3498","AUS",2,2,2,2,1,2,65,"English_Speaking"
"3499","AUS",2,2,2,2,2,2,32,"English_Speaking"
"3500","AUS",2,2,2,2,2,1,34,"English_Speaking"
"3501","AUS",2,1,2,1,2,1,66,"English_Speaking"
"3502","AUS",1,1,2,1,2,1,72,"English_Speaking"
"3503","AUS",2,2,2,2,2,2,77,"English_Speaking"
"3504","AUS",2,1,2,1,2,1,53,"English_Speaking"
"3505","AUS",2,2,2,2,2,1,64,"English_Speaking"
"3506","AUS",2,2,2,2,2,1,22,"English_Speaking"
"3507","AUS",1,1,1,1,2,1,72,"English_Speaking"
"3508","AUS",2,2,2,2,2,1,55,"English_Speaking"
"3509","AUS",1,1,2,2,1,1,73,"English_Speaking"
"3510","AUS",1,1,2,1,2,1,72,"English_Speaking"
"3511","AUS",1,2,2,2,2,2,65,"English_Speaking"
"3512","AUS",2,2,2,2,2,1,63,"English_Speaking"
"3513","AUS",2,2,2,2,2,2,30,"English_Speaking"
"3514","AUS",2,2,2,2,2,1,66,"English_Speaking"
"3515","AUS",2,2,2,2,2,1,37,"English_Speaking"
"3516","AUS",1,1,2,2,1,2,48,"English_Speaking"
"3517","AUS",1,2,2,2,2,2,26,"English_Speaking"
"3518","AUS",2,2,2,2,1,1,77,"English_Speaking"
"3519","AUS",2,2,2,2,1,2,42,"English_Speaking"
"3520","AUS",2,2,2,2,2,2,67,"English_Speaking"
"3521","AUS",2,2,2,2,2,1,84,"English_Speaking"
"3522","AUS",1,2,2,2,1,2,70,"English_Speaking"
"3523","AUS",2,2,2,2,1,2,45,"English_Speaking"
"3524","AUS",2,2,2,1,1,1,56,"English_Speaking"
"3525","AUS",2,2,2,2,1,1,46,"English_Speaking"
"3526","AUS",2,2,2,2,2,2,60,"English_Speaking"
"3527","AUS",1,2,2,2,2,2,42,"English_Speaking"
"3528","AUS",2,2,2,2,2,2,31,"English_Speaking"
